PROVIDER_NUMBER,FYB,FYE,STATUS,CTRL_TYPE,hclinic_Name,Street_Addr,Po_Box,City,State,Zip_Code,County
043868,01-JUL-12,30-JUN-13,As Submitted,1,MERCY CLINIC FAM MEDICINE-GLENWOOD,234 BROADWAY,,GLENWOOD,AR,71934,PIKE
043869,01-JUL-12,30-JUN-13,As Submitted,1,MERCY CLINIC FAM MED-MURFREESBORO,319 EAST 13TH ST,,MURFREESBORO,AR,71958,PIKE
043870,01-JUL-12,30-JUN-13,As Submitted,1,MERCY CLINIC FAM MEDICINE-MOUNT IDA,320 LUZERNE ST,,MOUNT IDA,AR,71957,MONTGOMERY
043871,01-JAN-13,31-DEC-13,As Submitted,4,OZARK MEDICAL CLINIC  LLC,2526 HIGHWAY 65 SOUTH  SUITE 201,,CLINTON,AR,72031,VANBUREN
043872,09-SEP-11,31-DEC-11,Settled,4,GREENBRIER CHILDREN S CLINIC,10 LOIS LANE,,GREENBRIER,AR,72058,FAULKNER
043874,01-JUN-12,30-JUN-13,As Submitted,8,UAMS FMC,1617 NORTH WASHINGTON,,MAGNOLIA,AR,71753,COLUMBIA
043875,18-OCT-13,31-DEC-13,As Submitted,3,FORE FAMILY PRACTICE LLC,307 NORTH MAIN STREET,,COVE CITY,AR,72521,SHARP
051000,01-JAN-13,31-DEC-13,As Submitted,2,GLIDE HEALTH SERVICES,330 ELLIS STREET  SUITE 518,,SAN FRANCISCO,CA,94102,SAN FRANCISCO
051001,01-JUL-12,30-JUN-13,As Submitted,1,COMMUNITY HEALTH CLINIC OLE,1141 PEAR TREE LANE  SUITE 100,,NAPA,CA,94558,NAPA
051002,01-JUL-09,30-JUN-10,As Submitted,1,MINERS COMMUNITY CLINIC,1345 WHISPERING PINES LANE,,GRASS VALLEY,CA,95945,NEVADA
051003,01-JUL-12,30-JUN-13,As Submitted,1,COMMUNICARE HEALTH CENTERS,2051 JOHN JONES ROAD,,DAVIS,CA,95616,YOLO
051007,01-JUL-12,30-JUN-13,As Submitted,,CLINICA MSR. OSCAR A ROMERO CHC,123 SOUTH ALVARADO ST,,LOS ANGELES,CA,90057,LOS ANGELES
051022,01-JAN-13,31-DEC-13,As Submitted,2,WINTEERS HEALTHCARE FOUNDATION  INC.,23 MAIN STREET,,WINTERS,CA,95694-1722,YOLO
051024,01-JUL-12,30-JUN-13,As Submitted,1,ANDERSON VALLEY HEALTH CENTER  INC.,13500 AIRPORT ROAD,,BOONVILLE,CA,95482,MENDOCINO
051025,01-JUL-11,30-JUN-12,Settled,1,CLINICAS DEL CAMINO REAL-NO OXNARD,1200 N VENTURA RD STE E,,OXNARD,CA,93030,VENTURA
051026,01-JUL-12,30-JUN-13,As Submitted,1,SOUTHERN TRINITY HEALTH SERVICE,153-A VAN DUZEN ROAD,,MAD RIVER,CA,95552,TRINTIY
051029,01-JUL-12,30-JUN-13,As Submitted,1,ST. ANTHONY MEDICAL CENTERS,2515 WEST PICO BOULEVARD,,LOS ANGELES,CA,90006,LOS ANGELES
051042,01-JAN-12,31-DEC-12,As Submitted,1,ST. JOHNS WELL CHILD & FAMILY CENTER,1910 S. MAGNOLIA AVENUE  SUITE 101,,LOS ANGELES,CA,90007,LOS ANGELES
051045,01-APR-13,31-MAR-14,As Submitted,1,ARROYO VISTA FAMILY HEALTH CENTER,2411 NORTH BROADWAY,,LOS ANGELES,CA,90031,LOS ANGELES
051046,01-AUG-12,31-JUL-13,As Submitted,,ALL FOR HEALTH  HEALTH FOR ALL  INC,519 EAST BROADWAY,,GLENDALE,CA,91205,LOS ANGELES
051049,01-JUL-12,30-JUN-13,As Submitted,1,ASIAN AMERICANS FOR COMMUNITY INVOLV,2400 MOORPARK AVE.  SUITE 319,,SAN JOSE,CA,95128,SANTA CLARA
051057,01-NOV-10,03-AUG-11,Settled,3,ALAMEDA COUNTY MOBILE VAN,15400 FOOTHILL BLVD,,SAN LEANDRO,CA,94578,ALAMEDA
051058,01-NOV-11,31-OCT-12,Settled,9,COUNTY OF ALAMEDA HEALTH CARE SERVIC,1900 FRUITVALE AVENUE,,OAKLAND,CA,94601,ALAMEDA
051059,01-JUL-12,30-JUN-13,As Submitted,9,JURUPA FAMILY CARE CENTER,9415 MISSION BLVD.,,RIVERSIDE,CA,92543,RIVERSIDE
051060,01-JUL-12,30-JUN-13,As Submitted,2,OPERATION SAMAHAN  INC.,2743 HIGHLAND AVENUE,,NATIONAL CITY,CA,91950,SAN DIEGO
051068,01-JUL-11,30-JUN-12,Settled,,JWCH INSTITUTE INC MED CNT WEINGART,522 S. SAN PEDRO STREET,,LOS ANGELES,CA,90013,LOS ANGELES
051076,01-JUL-10,30-JUN-11,Settled,2,LA MAESTRA FAMILY CLINIC  INC.,4060 FAIRMOUNT AVENUE,,SAN DIEGO,CA,92105-1608,SAN DIEGO
051087,01-JUL-12,30-JUN-13,As Submitted,1,CHANATE FAMILY PRACTICE CENTER,3569 ROUND BARN CIRCLE,,SANTA ROSA,CA,95403,SONOMA
051092,01-JUL-10,30-JUN-11,Settled,1,TULE RIVER INDIAN HEALTH CENTER  INC,380 RESERVATION ROAD,,PORTERVILLE,CA,93258,TULARE
051094,01-JAN-13,31-DEC-13,As Submitted,1,SACRAMENTO NATIVE AMERICAN HEALTH CE,2020 J STREET,,SACRAMENTO,CA,95811,SACRAMENTO
051099,01-JAN-13,31-DEC-13,Settled,2,UMMA COMMUNITY CLINIC,711 WEST FLORENCE AVENUE,,LOS ANGELES,CA,90044,LOS ANGELES
051102,01-JUL-12,30-JUN-13,As Submitted,1,TIBURCIO VASQUEZ HEALTH CENTER,33255 NINTH STREET,,UNION CITY,CA,94587,ALAMEDA
051105,01-OCT-12,30-SEP-13,As Submitted,1,EL PROYECTO DEL BARRIO  INC.,8902 WOODMAN AVE,,ARLETA,CA,91331,LOS ANGELES
051109,01-JUL-12,30-JUN-13,As Submitted,1,THE CHILDREN S CLINIC,1060 EAST 70TH STREET,,LONG BEACH,CA,90805,LOS ANGELES
051115,01-JUL-11,30-JUN-12,Settled,1,CLINICAS DEL CAMINO REAL-NEWBURY PK,1000 NEWBURY RD STE 150,,NEWBURY PARK,CA,91320,VENTURA
051117,01-JUL-12,30-JUN-13,As Submitted,9,THE COUNTY OF STANISLAUS FQHCS,830 SCENIC DRIVE  SUITE B,,MODESTO,CA,95350,STANISLAUS
051133,01-JAN-13,31-DEC-13,As Submitted,2,HEALTH AND LIFE ORGANIZATION  INC.,7275 E SOUTHGATE DRIVE  SUITE 204,,SACRAMENTO,CA,95823,SACRAMENTO
051135,01-JUL-12,30-JUN-13,As Submitted,2,CHINATOWN SERVICE CENTER,767 NORTH HILL STREET,,LOS ANGELES,CA,90012,LOS ANGELES
051142,01-JUL-12,30-JUN-13,As Submitted,1,THE EFFORT,1820 J STREET,,SACRAMENTO,CA,95811,SACRAMENTO
051147,01-APR-13,31-MAR-14,As Submitted,1,DIVISADERO  CHC,2021 E DIVISADERO ST,,FRESNO,CA,93701,FRESNO
051148,01-APR-13,31-MAR-14,As Submitted,1,REGIONAL MEDICAL CHC,2505 E DIVISADERO,,FRESNO,CA,93721,FRESNO
051149,01-APR-13,31-MAR-14,As Submitted,1,ORANGE & BUTLER CHC,1350 SOUTH ORANGE AVE,,FRESNO,CA,93702,FRESNO
051153,01-JUL-12,30-JUN-13,As Submitted,4,MACT HEALTH BOARD,1113 HIGHWAY 49,,SAN ANDREAS,CA,95249,CALAVERAS
051154,01-APR-13,31-MAR-14,As Submitted,1,ELM WOMEN S AND PEDIATRIC CHC,2760 SOUTH ELM AVENUE,,FRESNO,CA,93706,FRESNO
051155,01-APR-13,31-MAR-14,As Submitted,1,GARLAND CHC,3727 NO FIRST ST STE 106,,FRESNO,CA,93726,FRESNO
051156,01-APR-12,31-MAR-13,Settled,1,ELM CHC,2790 SOUTH ELM AVENUE,,FRESNO,CA,93706,FRESNO
051158,01-JUL-12,30-JUN-13,As Submitted,1,LOS ANGELES CHRISTIAN HEALTH CENTERS,311 WINSTON STREET,,LOS ANGELES,CA,90013,LOS ANGELES
051160,01-OCT-12,30-SEP-13,Amended,11,ANAV TRIBAL HEALTH,9024 SNIKTAW LANE,,FORT JONES,CA,96032,SISKIYOU
051161,01-JUL-10,30-JUN-11,Settled,1,LIFELONG MED. CARE HOWARD DANIEL,9333 MACARTHUR BLVD,,OAKLAND,CA,94605,ALAMEDA
051162,01-APR-13,31-MAR-14,As Submitted,1,ARROYO VISTA FAMILY HEALTH CENTER,303 SOUTH LOMA DRIVE  SUITE 202,,LOS ANGELES,CA,90017,LOS ANGELES
051163,01-JUL-12,30-JUN-13,As Submitted,2,UNITED INDIAN HEALTH SERVICES  INC.,1600 WEEOT WAY,,ARCATA,CA,95521,HUMBOLDT
051168,01-JAN-13,31-DEC-13,As Submitted,1,MCCLOUD HEALTHCARE CLINIC  INC.,116 WEST MINNESOTA AVENUE,,MCCLOUD,CA,96057,SISKIYOU
051170,01-APR-13,31-MAR-14,As Submitted,1,WEST FRESNO CHC,302 FRESNO STREET,,FRESNO,CA,93706,FRESNO
051172,01-JUL-11,30-JUN-12,Settled,1,CLINICAS DEL CAMINO REAL-EL RIO,221 VENTURA BLVD SUITE 126,,OXNARD,CA,93036,VENTURA
051173,01-JUL-11,30-JUN-12,Settled,9,MAGNOLIA FAMILY MEDICAL CENTER,2240 E. GONZALES RD # 100,,OXNARD,CA,93036,VENTURA
051174,01-JUL-11,30-JUN-12,Settled,9,MANDALAY BAY WOMENS & CHILDRENS,2000 OUTLET CENTER DRIVE # 110,,OXNARD,CA,93060,VENTURA
051175,01-JUL-11,30-JUN-12,Settled,9,PIRU FAMILY MEDICAL CLINIC,4061 CENTER STREET,,PIRU,CA,93040,VENTURA
051176,01-JUL-11,30-JUN-12,Settled,9,SIERRA VISTA FAMILY MEDICAL CLINIC,4531 ALAMO STREET,,SIMI VALLEY,CA,93063,VENTURA
051177,01-JUL-11,30-JUN-12,Settled,9,WEST VENTURA MEDICAL CLINIC,133 WEST SANTA CLARA STREET,,VENTURA,CA,93001,VENTURA
051178,01-JUL-11,30-JUN-12,Settled,9,SANTA PAULA WEST,254 W HARVARD BLVD # 8,,SANTA PAULA,CA,93060,VENTURA
051179,01-JUL-11,30-JUN-12,Settled,9,CONEJO VALLEY MEDICAL GROUP,223 E. THOUSAND OAKS B #102,,THOUSAND OAKS,CA,91360,VENTURA
051180,01-JUL-11,30-JUN-12,Settled,9,SANTA PAULA HOSPITAL CLINIC,845 NORTH 10TH STREET # 3,,SANTA PAULA,CA,93060,VENTURA
051181,01-JUL-11,30-JUN-12,Settled,9,SANTA PAULA MEDICAL CLINIC,1334 EAST MAIN STREET,,SANTA PAULA,CA,93060,VENTURA
051182,01-JUL-11,30-JUN-12,Settled,9,JOHN K FLYNN COMMUNITY CLINIC,3100 NORTH RSE AVENUE,,OXNARD,CA,93036,VENTURA
051183,01-JUL-11,30-JUN-12,Settled,9,LAS ISLAS FAMILY MEDICAL CENTER,2400 SOUTH C STREET,,OXNARD,CA,93033,VENTURA
051186,01-JUL-12,30-JUN-13,As Submitted,9,PEDIATRIC DIAGNOSTIC CENTER,3160 LOMA VISTA ROAD,,VENTURA,CA,93003,VENTURA
051187,01-JUL-11,30-JUN-12,Settled,9,ANACAPA SURGICAL ASSOCIATES,3170 LOMA VISTA ROAD,,VENTURA,CA,93003,VENTURA
051188,01-JUL-11,30-JUN-12,Settled,9,MOORPARK FAMILY CLINIC,35 WEST LOST ANGELES AVENUE,,VENTURA,CA,93003,VENTURA
051189,01-JUL-11,30-JUN-12,Settled,9,LAS POSAS FAMILY MEDICAL GROUP,3801 LAS POSAS ROAD # 214,,CAMARILLO,CA,93010,VENTURA
051190,01-APR-13,31-MAR-14,As Submitted,1,EASTON COMMUNITY HEALTH CENTER,5784 SOUTH ELM AVENUE,,FRESNO,CA,93706,FRESNO
051191,29-SEP-09,30-JUN-10,Settled,4,HEALTH FOR ALL-FREEPORT,2118 MEADOWVIEW ROAD,,SACRAMENTO,CA,95832,SACRAMENTO
051193,29-SEP-09,30-JUN-10,Settled,4,HEALTH FOR ALL-LAS PALMAS,577 LAS PALMAS AVENUE,,SACRAMENTO,CA,95815,SACRAMENTO
051194,01-JUL-12,30-JUN-13,Amended,1,HEALTH FOR ALL  INC,923 V STREET,,SACRAMENTO,CA,95818,SACRAMENTO
051195,01-JUL-12,30-JUN-13,As Submitted,1,LOS ANGELES CHRISTIAN HEALTH CENTERS,1625 EAST 4TH STREET,,LOS ANGELES,CA,90033,LOS ANGELES
051196,01-JUL-12,30-JUN-13,As Submitted,1,T.H.E. CLINIC  INC,3834 SOUTH WESTERN AVE,,LOS ANGELES,CA,90062,LOS ANGELES
051197,01-JUL-12,30-JUN-13,As Submitted,9,MONTEREY COUNTY HEALTH DEPARTMENT,1150 FREMONT BOULEVARD,,SEASIDE,CA,93955,MONTEREY
051801,01-JUL-12,30-JUN-13,As Submitted,1,WEST OAKLAND HEALTH COUNCIL,700 ADELINE STREET,,OAKLAND,CA,94607,ALAMEDA
051802,01-JUL-12,30-JUN-13,As Submitted,1,FAMILY HEALTH CENTER OF SAN DIEGO,3705 MISSION BOULEVARD,,SAN DIEGO,CA,92109-7368,SAN DIEGO
051805,01-JUL-12,30-JUN-13,As Submitted,1,NORTHEASTERN RURAL HEALTH CLINIC,1850 SPRING RIDGE DRIVE,,SUSANVILLE,CA,96130,LASSEN
051807,01-JUL-12,30-JUN-13,As Submitted,1,AMPLA HEALTH,520 KENTUCKY STREET,,GRIDLEY,CA,95948-2604,BUTTE
051810,01-JAN-12,31-DEC-12,As Submitted,1,NORTHEAST VALLEY HEALTH CORPORATION,1172 NO. MACLAY AVENUE,,SAN FERNANDO,CA,91340,LOS ANGELES
051811,01-APR-13,31-MAR-14,As Submitted,1,ARROYO VISTA FAMILY HEALTH CENTER,6000 NORTH FIGUEROA ST.,,LOS ANGELES,CA,90042,LOS ANGELES
051813,01-JUL-12,30-JUN-13,As Submitted,1,COMPRECARE HEALTH CENTER,3030 ALUM ROCK,,SAN JOSE,CA,95127,SANTA CLARA
051815,01-JAN-13,31-DEC-13,As Submitted,1,MISSION NEIGHBORHOOD HEALTH CENTER,240 SHOTWELL STREET,,SAN FRANCISCO,CA,94110,SAN FRANCISCO
051816,01-JUL-12,30-JUN-13,As Submitted,1,ASIAN HEALTH SERVICES,818 WEBSTER STREET,,OAKLAND,CA,94607,ALAMEDA
051819,01-JAN-13,31-DEC-13,As Submitted,1,NORTH EAST MEDICAL SERVICES,1520 STOCKTON STREET,,SAN FRANCISCO,CA,94133,SAN FRANCISCO
051821,01-JUL-12,30-JUN-13,As Submitted,1,LA CLINICA DE LA RAZA,1515 FRUITVALE AVENUE,,OAKLAND,CA,94601,ALAMEDA
051823,01-APR-13,31-MAR-14,As Submitted,1,SOUTH OF MARKET,229 - 7TH STREET,,SAN FRANCISCO,CA,94103,SAN FRANCISCO
051824,01-JAN-13,31-DEC-13,As Submitted,1,DARIN M CAMARENA HEALTH CENTER,344 E SIXTH STREET,,MADERA,CA,93639,MADERA
051826,01-MAY-12,30-APR-13,As Submitted,,ALTAMED MEDICAL GROUP - COMMERCE,5427 EAST WHITTIER BLVD,,LOS ANGELES,CA,90022,LOS ANGELES
051827,01-JUL-11,30-JUN-12,Settled,1,CLINICAS DEL CAMINO REAL-OXNARD,650 META ST,,OXNARD,CA,93030,VENTURA
051828,01-JUL-12,30-JUN-13,As Submitted,1,COMMUNITY MEDICAL CENTERS  INC.,P.O. BOX 779,,STOCKTON,CA,95201,SAN JOAQUIN
051835,01-APR-13,31-MAR-14,As Submitted,1,GOLDEN VALLEY HEALTH CENTERS,200 C STREET,,PATTERSON,CA,95363,STANISLAUS
051838,01-APR-13,31-MAR-14,As Submitted,1,KERN RIVER HEALTH CENTER,67 EVANS ROAD,,WOFFORD HEIGHTS,CA,93285,KERN
051839,01-APR-13,31-MAR-14,As Submitted,1,FRAZIER MT. COMMUNITY HEALTH CENTER,704 LEBEC ROAD,,LEBEC,CA,93243,KERN
051840,01-APR-13,31-MAR-14,As Submitted,1,EAST BAKERSFIELD CHC,815 DR MKL  JR BLVD,,BAKERSFIELD,CA,93305,KERN
051841,01-APR-09,31-MAR-10,As Submitted,1,MCFARLAND COMMUNITY HEALTH CENTER,306 LOCKWOOD AVENUE,,MCFARLAND,CA,93250,KERN
051842,01-APR-13,31-MAR-14,As Submitted,1,LAMONT COMMUNITY HEALTH CENTER,8787 HALL ROAD,,LAMONT,CA,93241,KERN
051843,01-APR-13,31-MAR-14,As Submitted,1,LOST HILLS CHC,21138 PASO ROBLES HWY,,LOST HILLS,CA,93249,KERN
051844,01-JUL-12,30-JUN-13,As Submitted,1,FAMILY HEALTHCARE NETWORK,305 EAST CENTER AVENUE,,VISALIA,CA,93291,TULARE
051847,01-JUL-12,30-JUN-13,As Submitted,1,COMMUNITY HEALTH CENTERS OF THE CENT,150 TEJAS PLACE,,NIPOMO,CA,93444,SAN LUIS OBISPO
051848,01-JAN-13,31-DEC-13,As Submitted,2,CLINICAS DE SALUD DEL PUEBLO  INC.,900 MAIN STREET,,BRAWLEY,CA,92227,IMPERIAL
051852,01-JAN-13,31-DEC-13,As Submitted,1,UNITED HEALTH CENTERS-EARLIMART,476 E. WASHINGTON,,EARLIMART,CA,93219,TULARE
051860,01-JUL-12,30-JUN-13,As Submitted,2,CLINICAS DEL CAMINO REAL INC,200 SOUTH WELLS ROAD,,VENTURA,CA,93004,VENTURA
051867,01-JUL-12,30-JUN-13,As Submitted,11,SONOMA COUNTY INDIAN HEALTH PROJECT,144 STONY POINT ROAD,,SANTA ROSA,CA,95401,SONOMA
051869,01-OCT-12,30-SEP-13,As Submitted,1,TOIYABE INDIAN HEALTH PROJECT  INC.,1150 SOUTH GOODWIN ROAD,,LONE PINE,CA,93545,INYO
051876,01-JUL-12,30-JUN-13,As Submitted,1,SAN DIEGO FAMILY CARE,6973 LINDA VISTA ROAD,,SAN DIEGO,CA,92111,SAN DIEGO
051878,01-JUL-12,30-JUN-13,As Submitted,2,LIFELONG MEDICAL CARE,2344 6TH STREET,,BERKELEY,CA,94710,ALAMEDA
051879,01-JUL-12,30-JUN-13,As Submitted,9,SANTA BARBARA COUNTY PUBLIC HEALTH,2115 S. CENTERPOINTE PARKWAY,,SANTA MARIA,CA,93455,SANTA BARBARA COUNTY
051893,01-JUL-12,30-JUN-13,As Submitted,8,UCI FAMILY HEALTH CENTER - SANTA ANA,800 N. MAIN ST,,SANTA ANA,CA,92701,ORANGE
051895,01-JAN-13,31-DEC-13,As Submitted,1,WESTERN SIERRA MEDICAL CLINIC,209 NEVADA STREET,,DOWNIEVILLE,CA,95936,SIERRA
051896,01-JAN-13,31-DEC-13,As Submitted,1,BLOOMINGTON COMMUNITY HEALTH CENTER,18601 VALLEY BLVD,,BLOOMINGTON,CA,92316,SAN BERNARDINO
051897,01-JUL-12,30-JUN-13,As Submitted,1,MENDOCINO COMMUNITY HEALTH CLINIC,333 LAWS AVE,,UKIAH,CA,95482,MENDOCINO
051901,01-JAN-13,31-DEC-13,As Submitted,11,REDDING RANCHERIA,1441 LIBERTY STREET,,REDDING,CA,96001,SHASTA
051903,01-JAN-13,31-DEC-13,As Submitted,2,SANTA YNEZ JUANA HEALTH CLINIC,90 VIA JUANA LANE,,SANTA YNEZ,CA,93460,SANTA BARBARA
051904,01-JAN-13,31-DEC-13,As Submitted,11,LASSEN INDIAN HEALTH CLINIC,795 JOAQUIN STREET,,SUSANVILLE,CA,96130,LASSEN
051905,01-FEB-13,30-SEP-13,As Submitted,4,SOUTHERN INDIAN HEALTH COUNCIL,36350 CHURCH RD,,CAMPO,CA,91906,SAN DIEGO
051907,01-JUL-12,30-JUN-13,As Submitted,1,REDWOOD COAST MEDICAL SERVICES  INC.,46900 OCEAN DRIVE,,GULALA,CA,95445,MENDOCINO
051909,01-JAN-13,31-DEC-13,As Submitted,,RSBCIHI,11555 1/2 POTRERO ROAD,,BANNING,CA,92220,RIVERSIDE
051918,01-OCT-12,30-SEP-13,As Submitted,1,FEATHER RIVER TRIBAL HEALTH  INC.,2145 FIFTH STREET,,OROVILLE,CA,95965,BUTTE
051920,01-JUL-10,30-JUN-11,Settled,2,POTTER VALLEY COMMUNITY HEALTH CENTE,10175 MAIN STREET,,POTTER VALLEY,CA,95469,MENDOCINO
051922,01-JUL-12,30-JUN-13,As Submitted,1,CHAPA-DE INDIAN HEALTH PROGRAM  INC.,11670 ATWOOD RD,,AUBURN,CA,95603,PLACER
051924,01-JAN-13,31-DEC-13,As Submitted,1,NORTHERN VALLEY INDIAN HEALTH INC.,207 NORTH BUTTE STREET,,WILLOWS,CA,95988,GLENN
051926,01-JUL-12,30-JUN-13,As Submitted,9,VALLEY HEALTH CENTER - GILROY,2325 CAMINO ARROYO,,GILROY,CA,95126,SANTA CLARA
051930,01-JAN-12,31-DEC-12,Settled,11,GREENVILLE RANCHERIA,P.O. BOX 279,,GREENVILLE,CA,95947,PLUMAS
051931,01-JUL-12,30-JUN-13,As Submitted,2,SALUD PARA LA GENTE  INC.,195 AVIATION WAY  SUITE 200,,WATSONVILLE,CA,95076,SANTA CRUZ
051933,01-JUL-11,30-JUN-12,Settled,1,LONG VALLEY HEALTH CENTER  INC,50 BRANSCOMB ROAD,,LAYTONVILLE,CA,95454,MENDOCINO
051934,01-JUL-12,30-JUN-13,As Submitted,10,CURRY SR. CENTER (NORTH OF MARKET),333 TURK STREET,,SAN FRANCISCO,CA,94102,SAN FRANCISCO
051937,01-JUL-12,30-JUN-13,As Submitted,1,VALLEY HEALTH TEAM  INC,21890 COLORADO AVENUE,,SAN JOAQUIN,CA,93660,FRESNO
051939,01-JUL-12,30-JUN-13,As Submitted,1,VISTA COMMUNITY CLINIC,1000 VALE TERRACE,,VISTA,CA,92084,SAN DIEGO
051940,01-JAN-13,31-DEC-13,As Submitted,1,HUMBOLDT OPEN DOOR CLINIC,770 TENTH STREET,,ARCATA,CA,95521,HUMBOLDT
051945,01-JUL-12,30-JUN-13,As Submitted,1,MARIN COMMUNITY CLINICS,250 BON AIR ROAD,,GREENBRAE,CA,94904,MARIN
051946,01-JUL-12,30-JUN-13,As Submitted,2,LAKE COUNTY TRIBAL HEALTH CONSORTIUM,5124 HILL ROAD,,LAKEPORT,CA,95453,LAKE
051948,01-JUL-12,30-JUN-13,As Submitted,1,IMPERIAL BEACH COMMUNITY CLINIC,949 PALM AVENUE,,IMPERIAL BEACH,CA,91933,SAN DIEGO
051949,01-MAY-12,30-APR-13,As Submitted,1,LIVINGSTON COMMUNITY HEALTH SERVICES,1140 MAIN STREET,,LIVINGSTON,CA,95334,MERCED
051953,01-JUL-12,30-JUN-13,As Submitted,1,CLINICA DE SALUD DEL VALLE SALINAS,440 AIRPORT,,MONTERYE,CA,93905,MONTEREY
051973,01-APR-13,31-MAR-14,As Submitted,2,34TH STREET COMMUNITY HEALTH CENTER,2000 PHYSICIANS BLVD,,BAKERSFIELD,CA,93301,KERN
051974,01-APR-12,31-MAR-13,Settled,1,DELANO COMMUNITY HEALTH CENTER,617 ELLINGTON,,DELANO,CA,93215,KERN
051975,01-APR-13,31-MAR-14,As Submitted,1,CENTRAL BAKERSFIELD CHC,301 BRUNDAGE LANE,,BAKERSFIELD,CA,93304,KERN
051976,01-JAN-13,31-DEC-13,As Submitted,1,SHASTA COMMUNITY HEALTH CENTER,1035 PLACER STREET,,REDDING,CA,96001,SHASTA
051977,01-JAN-13,31-DEC-13,As Submitted,1,GREATER FRESNO HEALTH ORGANIZATION,4929 E. KINGS CANYON RD,,FRESNO,CA,93727-3812,FRESNO
051978,01-JUL-12,30-JUN-13,As Submitted,1,ALTA FAMILY HEALTH CLINIC,888 NORTH ALTA AVENUE,,DINUBA,CA,93618,TULARE
051979,01-JUL-12,30-JUN-13,As Submitted,,INDIAN HEALTH CENTER OF SANTA CLARA,1333 MERIDIAN AVENUE,,SAN JOSE,CA,95125,SANTA CLARA
053845,01-JUL-12,30-JUN-13,As Submitted,4,PIT RIVER HEALTH SERVICE  INC.,36977 PARK AVENUE,,BURNEY,CA,96013,SHASTA
053871,01-JUL-09,30-JUN-10,Settled,1,WOODLAKE FAMILY HEALTH CENTER,180 E. ANTELOPE AVE.,,WOODLAKE,CA,93286,TULARE
053888,01-JAN-13,31-DEC-13,As Submitted,1,CANBY FAMILY PRACTICE CLINIC,670 COUNTY ROAD 83,,CANBY,CA,96015,MODOC
053903,01-JAN-11,31-DEC-11,As Submitted,4,SABLAN MEDICAL CLINIC,927 O STREET,,FIREBAUGH,CA,93622,FRESNO
053910,01-JAN-13,31-DEC-13,As Submitted,4,CORNING MEDICAL ASSOCIATES,155 SOLANO ST,,CORNING,CA,96021,TEHAMA
053914,01-JAN-12,31-DEC-12,As Submitted,4,FIREBAUGH AND MENDOTA HEALTH CLINICS,2057 HIGH STREET,,SELMA,CA,93662,FRESNO
053916,01-JAN-13,31-DEC-13,As Submitted,4,REDWOOD FAMILY PRACTICE  INC,2350 BUHNE STREET STE A,,EUREKA,CA,95501,HUMBOLDT
053917,01-JUL-11,30-JUN-12,Settled,3,CEDAR FAMILY PRACTICE,12700 WELCH AVENUE,,WATERFORD,CA,95386-8765,STANISLAUS
053932,01-OCT-11,30-SEP-12,As Submitted,4,VALLEY FAMILY HLTH CTR MEDICAL GROUP,20647 S MALSBARY,,RIVERDALE,CA,93656,FRESNO
053936,01-SEP-12,31-AUG-13,As Submitted,1,FORTUNA FAMILY MEDICAL GROUP INC,874 MAIN STREET,,FORTUNA,CA,95540,HUMBOLDT
053940,01-JAN-13,31-DEC-13,As Submitted,4,DINUBA MEDICAL CLINIC,271 NORTH L STREET,,DINUBA,CA,93618,TULARE
053945,01-JAN-13,31-DEC-13,As Submitted,,HUMBOLDT MEDICAL GROUP,528 WASHINGTON,,FERNDALE,CA,95536,HUMBOLDT
053951,01-JAN-13,31-DEC-13,As Submitted,4,FOWLER MEDICAL CENTER  INC.,210 E. MERCED ST.,,FOWLER,CA,93625,FRESNO
053955,01-JAN-10,31-DEC-10,Settled,5,EUREKA PEDIATRICS,2800 HARRIS STREET,,EUREKA,CA,955034809,HUMBOLDT
053965,01-JAN-13,31-DEC-13,As Submitted,4,DELHI MEDICAL CLINIC,9696 STEPHENS STREET,,DELHI,CA,95315,MERCED
053968,01-JAN-13,31-DEC-13,As Submitted,5,BAECHTEL CREEK MEDICAL CLINIC,1245 S MAIN ST,,WILLITS,CA,95562,MENDOCINO
053969,01-JAN-13,31-DEC-13,As Submitted,4,MEDICAL OFFICES OF ROBERT RUSHTON  I,844 S. DORA STREET,,UKIAH,CA,95482,MENDOCINO
053971,01-JAN-13,31-DEC-13,As Submitted,4,PATH HEALTH CARE,190 SOUTH OAK AVENUE  BLDG. 2  STE 1,,OAKDALE,CA,95361-3528,STANISLAUS
058900,01-JAN-13,31-DEC-13,As Submitted,3,HORISONS UNLIMITED HEALTHCARE,554 5TH STREET,,GUSTINE,CA,95322,MERCED
058901,01-JUL-12,30-JUN-13,As Submitted,11,DEL PUERTO HEALTH CENTER,1700 KEYSTONE PACIFIC PARKWAY  "B",,PATTERSON,CA,95363,STANISLAUS
058902,01-JAN-12,31-DEC-12,Settled,4,CAL FAMILY HEALTH INC,1415 N. ACACIA AVENUE  SUITE 101,,REEDLEY,CA,936542450,FRESNO
058908,01-JAN-13,31-DEC-13,As Submitted,4,APEX MEDICAL GROUP,311 WEST I STREET,,LOS BANOS,CA,93635,MERCED
058909,01-JAN-13,31-DEC-13,As Submitted,4,WESTERN SIERRA MEDICAL CENTER,3070 CAMINO HEIGHTS DRIVE SUITE B,,CAMINO,CA,95709,EL DORADO
