PROVIDER_NUMBER,FYB,FYE,STATUS,CTRL_TYPE,hclinic_Name,Street_Addr,Po_Box,City,State,Zip_Code,County
033834,30-JUN-14,31-DEC-14,Settled,5,SONORAN FAMILY PRACTICE,171 W. CENTRAL AVE,,COOLIDGE,AZ,85128,PINAL
033835,01-JUL-16,30-JUN-17,As Submitted,2,SAN LUIS WALK IN CLINIC  INC,P.O. BOX 617,,SOMERTON,AZ,85350,SOMERTON
033836,01-JAN-17,31-DEC-17,As Submitted,5,PARKER MED. CTR.,905 FIESTA AVE.,,PARKER,AZ,85344,LA PAZ
041801,01-DEC-13,30-NOV-14,Settled,1,LEE COUNTY COOPERATIVE CLINIC,530 WEST ATKINS BLVD,,MARIANNA,AR,72355,LEE
041804,01-DEC-13,30-NOV-14,Settled,1,EAST ARKANSAS FAMILY HEALTH CENTER,900 N 7TH STREET,,WEST MEMPHIS,AR,73201,CRITTENDEN
041805,01-FEB-14,31-JAN-15,Settled,1,PORTLAND HEALTHCARE CENTER,233 NORTH MAIN,,PORTLAND,AR,71663,ASHLEY
041810,01-JUN-14,31-MAY-15,Settled,1,MID-DELTA HEALTH SYSTEMS  INC.,401 MIDLAND,,CLARENDON,AR,72029,MONROE
041812,01-JAN-14,31-DEC-14,Settled,2,ARCARE 40,100 E FRONT STREET,,HAZEN,AR,72064,PRAIRIE
041818,01-JUN-14,31-MAY-15,Settled,1,JEFFERSON COMPREHENSIVE CARE SYSTEM,1101 TENNESSEE STREET,,PINE BLUFF,AR,71613,JEFFERSON
041823,01-APR-14,31-MAR-15,Settled,2,CABUN RURAL HEALTH,SECOND AND SCHOOL STREETS,,BEARDEN,AR,71720,QUACHITA
041832,01-JUL-14,30-JUN-15,Settled,1,1ST CHOICE HEALTHCARE  INC.,1300 CREASON ROAD,,CORNING,AR,72422,CLAY
041833,01-JAN-14,31-DEC-14,Settled,1,BOSTON MOUNTAIN RURAL HEALTH CENTER,HWY 27 SOUTH,,MARSHALL,AR,72650,SEARCY
041850,01-JAN-14,31-DEC-14,Settled,,HEALTHY CONNECTIONS INC,136 HEALTH PARK DRIVE,,MENA,AR,71953,POLK
041855,01-DEC-13,30-NOV-14,Settled,2,RIVER VALLEY PRIMARY CARE SERVICES,9755 WEST STATE HIGHWAY 22,,RATCLIFF,AR,72951,LOGAN
041858,01-JAN-14,31-DEC-14,Settled,2,ST FRANCIS HOUS NWA,614 E. EMMA AVE  STE 300,,SPRINGDALE,AR,72764,WASHINGTON
041883,06-DEC-12,31-DEC-13,Settled,1,COSSATOT COMMUNITY HEALTH CLINIC,183 COLLEGE DRIVE,,DEQUEEN,AR,71832,SEVIER COUNTY
041889,17-DEC-12,31-DEC-13,Settled,2,ARCARE 100,90 ALMEDIA ST,,MELBOURNE,AR,72556,IZARD
041890,26-APR-13,31-DEC-13,Settled,,ACORN WELLNESS CLINIC,139 SCHOOL LANE,,MENA,AR,71832,POLK
041892,15-NOV-13,30-NOV-14,Settled,2,LAMAR SCHOOL DISTRICT HEALTH CENTER,635 CHILDERS STREET,,LAMAR,AR,72846,JOHNSON
041895,22-APR-14,30-JUN-14,Settled,1,1ST CHOICE HEALTHCARE  INC.,308 HWY  62 W,,ASH FLAT,AR,72513,SHARP
043802,01-JUL-16,30-JUN-17,As Submitted,1,ST. ELIZABETH HEALTH CENTER,407 SOUTH GOULD AVENUE,,GOULD,AR,71643,LINCOLN
043804,01-JAN-13,31-AUG-13,Settled,4,ASHABRANNER RURAL HEALTH CLINIC,106 SO. 7 TH. ST.,,HEBER SPRINGS,AR,72543,CLEBURNE
043812,01-JAN-17,31-DEC-17,As Submitted,4,DECATUR MEDI CLINIC,346 N MAIN STREET,,DECATUR,AR,72722,BENTON
043816,01-JAN-11,31-DEC-11,Settled,5,HAMBURG HEALTH CLINIC  LLP,319 WEST PARKER,,HAMBURG,AR,71646,ASHLEY
043822,01-OCT-16,30-SEP-17,As Submitted,,PARAGOULD DOCTORS CLINIC,4000 LINWOOD DRIVE SUITE A,,PARAGOULD,AR,72540,GREENE
043824,01-APR-14,31-DEC-14,Settled,4,MCGEHEE FAMILY CLINIC  PA,601 HOLLY STREET,,MCGEHEE,AR,71654,DESHA
043826,01-OCT-16,30-SEP-17,As Submitted,,RECTOR MEDICAL CLINIC,HWY 49,,RECTOR,AR,72461,CLAY
043829,01-JAN-17,31-DEC-17,As Submitted,5,BELL-WINSTON CLINIC,626 POPULAR STREET,,HELENA,AR,72342,PHILLIPS
043831,01-JAN-17,31-OCT-17,As Submitted,4,COOPER CLINIC PA PARIS RHC,303 SOUTH 5TH ST,,PARIS,AR,72855,LOGAN
043832,01-JAN-17,31-DEC-17,As Submitted,4,HOPE MEDICAL CLINIC  INC,145 SHAKE RAG ROAD,,CLINTON,AR,72031,VAN BUREN
043834,01-OCT-16,30-SEP-17,Settled,,PIGGOTT FAMILY MEDICAL CLINIC,425 WEST JACKSON STREET,,PIGGOTT,AR,72454,CLAY
043838,01-MAY-17,30-APR-18,As Submitted,4,LAKE VILLAGE CLINIC  PA,2918 LOUIS SESSIONS STREET,,LAKE VILLAGE,AR,71653,CHICOT
043839,01-APR-17,31-MAR-18,As Submitted,4,LAWRENCE COUNTY FAMILY CLINIC,1210 WEST MAIN STREET,,WALNUT RIDGE,AR,72476,LAWRENCE
043844,01-JAN-17,31-DEC-17,As Submitted,4,MCCRORY FAMILY CLINIC,908 NORTH EDMONDS,,MCCRORY,AR,72101,WOODRUFF
043850,01-JAN-10,01-DEC-10,Settled,4,COOPER CLINIC PA CHARLESTON RHC,1020 EAST MAIN STREET,,CHARLESTON,AR,72933,LOGAN
043851,01-JAN-17,31-DEC-17,As Submitted,1,CLINTON MEDICAL CLINIC,2526 HWY 65 SOUTH STE #203,,CLINTON,AR,72031,FAULKNER
043852,01-JAN-17,31-DEC-17,As Submitted,1,MAYFLOWER FAMILY MEDICINE,587 HIGHWAY 365,,MAYFLOWER,AR,72106,FAULKNER
043853,01-JAN-17,31-DEC-17,As Submitted,4,BANISTER-LIEBLONG CLINIC,2425 DAVE WARD DR SUITE 401,,CONWAY,AR,72034,FAULKNER
043854,01-JAN-17,31-DEC-17,As Submitted,1,GREENBRIER FAMILY MEDICINE,110 NORTH BROADVIEW,,GREENBRIER,AR,72058,FAULKNER
043856,01-JAN-17,31-DEC-17,As Submitted,4,WAGNER MEDICAL CLINIC,3644 W HIGHWAY 18,,MANILA,AR,72442,MISSISSIPPI
043859,01-JAN-17,31-DEC-17,As Submitted,1,WK BRADLEY HEALTH CLINIC,409 WOODRUFF STREET,,BRADLEY,AR,71826,LAFAYETTE
043860,01-JAN-13,31-DEC-13,Settled,4,CULLOM RURAL HEALTH CLINIC,700 W. KEISER,,OSCEOLA,AR,72370,MISSISSIPPI
043861,01-JAN-17,31-DEC-17,As Submitted,5,PILLOW CLINIC  PLLC,101 SHIRLEY HICKS DRIVE,,HELENA,AR,72342,PHILLIPS
043862,01-JAN-11,31-DEC-11,Settled,4,POCAHONTAS MEDICAL CLINIC  PA,2901 MEDICAL CENTER DRIVE,,POCAHONTAS,AR,72455,RANDOLPH
043863,01-OCT-16,30-SEP-17,As Submitted,3,WEBBER FAMILY PRACTICE,504 PECAN ST,,HELENA,AR,72360,PHILLIPS
043864,01-JAN-17,31-DEC-17,As Submitted,6,FAMILY HEALTH CARE  LLC,350 SOUTH MAIN  STE 4,,MAMMOTH SPRING,AR,72554,FULTON
043865,01-JAN-17,31-DEC-17,As Submitted,2,WEBBER FAMILY PRACTICE,207 W CHESTNUT STREET,,MARIANNA,AR,72360,LEE
043866,01-JAN-16,31-DEC-16,As Submitted,5,PILLOW CLINIC  PLLC,101 SHIRLEY HICKS DRIVE,,HELENA,AR,72342,PHILLIPS
043867,01-JAN-17,31-DEC-17,As Submitted,5,EARLE FAMILY MEDICAL CLINIC,1605 SECOND STREET,,EARLE,AR,72331,CRITTENDEN
043868,01-JUL-16,30-JUN-17,As Submitted,1,MERCY FAM MEDICINE - GLENWOOD,234  BROADWAY,,GLEWWOD,AR,71934,PIKE
043869,01-JUL-16,30-JUN-17,As Submitted,1,MERCY FAM MEDICINE- MURFREESBORO,319 EAST 19TH STREET,,MURFREESBORO,AR,71958,PIKE
043870,01-JUL-16,30-JUN-17,As Submitted,1,MERCY FAM CLINIC - MOUNT IDA,320 LUZERNE STREET,,MONTGOMERY,AR,71957,PIKE
043871,01-JAN-17,31-DEC-17,As Submitted,4,OZARK MEDICAL CLINIC  LLC,2526 HIGHWAY 65 SOUTH  SUITE 201,,CLINTON,AR,72031,VANBUREN
043872,01-JAN-17,31-DEC-17,Settled,3,GREENBRIER CHILDRENS CLINIC,10 LOIS LANE,,GREENBRIER,AR,72058,FAULKNER
043873,01-JAN-17,31-DEC-17,As Submitted,1,CONWAY REG MED CTR - POTTSVILLE,2504 W. MAIN ST.,,RUSSELLVILLE,AR,72801,POPE
043874,01-JUL-16,30-JUN-17,As Submitted,2,UAMS FMC,1617 NORTH WASHINGTON,,MAGNOLIA,AR,71753,COLUMBIA
043875,01-JAN-17,31-DEC-17,As Submitted,3,FORE FAMILY PRACTICE LLC,307 NORTH MAIN STREET,,COVE CITY,AR,72521,SHARP
043876,01-JAN-18,28-FEB-18,Settled,6,NUTT-WALLEY CLINIC,110 N CLIFTON STREET,,FORDYCE,AR,71742-3025,DALLAS
043877,01-JAN-17,31-DEC-17,As Submitted,3,ACCESS MEDICAL CLINIC BLACK ROCK,3519 HIGHWAY 63,,BLACK ROCK,AR,72415,LAWRENCE
043878,01-JAN-17,31-DEC-17,As Submitted,4,MORRILTON MEDICAL CLINIC PA,10 HOSPITAL DRIVE,,MORRILTON,AR,72110,CONWAY
043879,01-JAN-17,31-DEC-17,As Submitted,3,ACCESS MEDICAL CLINIC MARKED TREE,202 NEWSOME DRIVE,,MARKED TREE,AR,72365,POINSETT
043882,01-JAN-17,31-DEC-17,Settled,4,PREMIER CENTRAL PEDIATRICS,900 SOUTH MAIN STREET,,HOPE,AR,71801,HEMPSTEAD
043883,01-JAN-16,31-DEC-16,Settled,5,OZARK MEDICAL CLINIC - FAIRFIELD BAY,383 DAVE CREEK PARKWAY,,FAIRFIELD BAY,AR,72088-3631,CLEBURNE
043884,01-OCT-16,30-SEP-17,As Submitted,1,STONE COUNTY PRIMARY CARE CLINIC,2202 EAST MAIN ST.,,MOUNTAIN VIEW,AR,72560-6402,STONE
043885,01-JAN-17,31-DEC-17,Settled,3,ACCESS MEDICAL CLINIC WEINER,106 NORTH VAN BUREN STREET,,WEINER,AR,72479,POINSETT
043887,01-MAR-17,31-DEC-17,As Submitted,3,ACCESS MEDICAL CLINIC HARDY,101 WEST MAIN STREET,,HARDY,AR,72542,SHARP
043888,26-APR-17,31-DEC-17,As Submitted,1,CONWAY REG MEDICAL CLINIC-VILONIA,1122 MAIN STREET SUITE 7,,VILONIA,AR,72031,FAULKNER
043889,06-JUL-17,31-DEC-17,As Submitted,5,ACCESS MEDICAL CLINIC ARKANSAS (SALE,115 TURNER LANE,,SALEM,AR,72576,FULTON
043890,21-JUL-17,31-DEC-17,As Submitted,3,ACCESS MEDICAL CLINIC DARDANELLE,1176 HIGHWAY 63 NORTH  SUITE A,,DARDANELLE,AR,72834,YELL
043891,30-AUG-17,31-DEC-17,Settled,2,AMC AR RHC CONCORD,11005 HEBER SPRINGS ROAD NORTH,,CONCORD,AR,72523,CLEBURN
043892,13-SEP-17,31-DEC-17,Settled,5,AMC AR RHC GARFIELD,16723 HIGHWAY 62,,GARFIELD,AR,72732,BENTON
043893,09-OCT-17,31-DEC-17,Settled,5,AMC AR RHC FLIPPIN,806 EAST MAIN STREET,,FLIPPIN,AR,72634,MARION
051000,01-JAN-14,31-DEC-14,Settled,2,GLIDE HEALTH SERVICES,330 ELLIS STREET  SUITE 518,,SAN FRANCISCO,CA,94102,SAN FRANCISCO
051001,01-JUL-14,30-JUN-15,Settled,1,COMMUNITY HEALTH CLINIC OLE,1141 PEAR TREE LANE  SUITE 100,,NAPA,CA,94558,NAPA
051002,01-JUL-09,30-JUN-10,As Submitted,1,MINERS COMMUNITY CLINIC,1345 WHISPERING PINES LANE,,GRASS VALLEY,CA,95945,NEVADA
051003,01-JUL-14,30-JUN-15,Settled,1,COMMUNICARE HEALTH CENTERS,2051 JOHN JONES ROAD,,DAVIS,CA,95616,YOLO
051007,01-JUL-14,30-JUN-15,Settled,1,CLINICA MSR. OSCAR A ROMERO CHC,123 SOUTH ALVARADO ST,,LOS ANGELES,CA,90057,LOS ANGELES
051022,01-JAN-14,31-DEC-14,Settled,2,WINTERS HEALTHCARE FOUNDATION  INC.,23 MAIN STREET,,WINTERS,CA,95694-1722,YOLO
051024,01-JUL-14,30-JUN-15,Settled,1,ANDERSON VALLEY HEALTH CENTER  INC.,13500 AIRPORT ROAD,,BOONVILLE,CA,95415-9133,MENDOCINO
051025,01-JUL-11,30-JUN-12,Settled,1,CLINICAS DEL CAMINO REAL-NO OXNARD,1200 N VENTURA RD STE E,,OXNARD,CA,93030,VENTURA
051026,01-JUL-14,30-JUN-15,Settled,1,SOUTHERN TRINITY HEALTH SERVICE,153-A VAN DUZEN ROAD,,MAD RIVER,CA,95552,TRINTIY
051029,01-JUL-14,30-JUN-15,Settled,1,ST ANTHONY MEDICAL CENTERS,2515 WEST PICO BLVD,,LOS ANGELES,CA,90006,LOS ANGELES
051042,01-JAN-14,31-DEC-14,Settled,1,ST. JOHNS WELL CHILD & FAMILY CENTER,1910 S. MAGNOLIA AVENUE  SUITE 101,,LOS ANGELES,CA,90007,LOS ANGELES
051045,01-APR-14,31-MAR-15,Settled,1,ARROYO VISTA FAMILY HEALTH CENTER,2411 NORTH BROADWAY,,LOS ANGELES,CA,90031,LOS ANGELES
051046,01-AUG-14,31-JUL-15,Settled,1,ALL FOR HEALTH  HEALTH FOR ALL  INC.,519 EAST BROADWAY,,GLENDALE,CA,91205,LOS ANGELES
051049,01-JUL-14,30-JUN-15,Settled,1,ASIAN AMERICANS FOR COMMUNITY INVOVL,2400 MOORPARK AVE  SUITE 319,,SAN JOSE,CA,95128,SANTA CLARA
051057,01-NOV-10,03-AUG-11,Settled,3,ALAMEDA COUNTY MOBILE VAN,15400 FOOTHILL BLVD,,SAN LEANDRO,CA,94578,ALAMEDA
051058,01-NOV-11,31-OCT-12,Settled,9,COUNTY OF ALAMEDA HEALTH CARE SERVIC,1900 FRUITVALE AVENUE,,OAKLAND,CA,94601,ALAMEDA
051059,01-JUL-14,30-JUN-15,Settled,9,JURUPA FAMILY CARE CENTER,9415 MISSION BLVD.,,RIVERSIDE,CA,92543,RIVERSIDE
051060,01-JUL-14,30-JUN-15,Settled,,OPERATION SAMAHAN  INC,2743 HIGHLAND AVE,,NATIONAL CITY,CA,91950,SAN DIEGO
051068,01-JUL-14,30-JUN-15,Settled,2,JWCH INSTITUTE INC MED CNT WEINGART,522 SOUTH SAN PEDRO STREET,,LOS ANGELES,CA,90013,LOS ANGELES
051076,01-JUL-14,30-JUN-15,Settled,1,LA MAESTRA FAMILY CLINIC  INC,4060 FAIRMONT AVE,,SAN DIEGO,CA,92105,SAN DIEGO
051087,01-JUL-14,30-JUN-15,Settled,1,CHANATE FAMILY PRACTICE CENTER,3569 ROUND BARN CIRCLE,,SANTA ROSA,CA,95403,SONOMA
051092,01-JUL-14,30-JUN-15,Settled,1,TULE RIVER INDIAN HEALTH CENTER,380 NORTH RESERVATION RD,,PORTERVILLE,CA,93257,TULARE
051094,01-JAN-14,31-DEC-14,Settled,4,SACRAMENTO NATIVE AMREICAN HEALTH CE,2020 J STREET,,SACRAMENTO,CA,95811,SACRAMENTO
051099,01-JAN-14,31-DEC-14,Settled,1,UNIVERSITY MUSLIM MEDICAL ASSOC  INC,711 W. FLORENCE AVE,,LOS ANGELES,CA,90044,LOS ANGELES
051102,01-JUL-14,30-JUN-15,Settled,1,TIBURCIO VASQUEZ HEALTH CENTER  INC.,22331 MISSION BLVD,,HAYWARD,CA,94541,ALAMEDA
051105,01-OCT-13,30-SEP-14,Settled,1,EL PROYECTO DEL BARRIO  INC.,8902 WOODMAN AVE,,ARLETA,CA,91331,LOS ANGELES
051109,01-JUL-14,30-JUN-15,Settled,1,THE CHILDREN S CLINIC,1060 EAST 70TH STREET,,LONG BEACH,CA,90805,LOS ANGELES
051115,01-JUL-11,30-JUN-12,Settled,1,CLINICAS DEL CAMINO REAL-NEWBURY PK,1000 NEWBURY RD STE 150,,NEWBURY PARK,CA,91320,VENTURA
051117,01-JUL-14,30-JUN-15,Settled,9,THE COUNTY OF STANISLAUS FQHCS,830 SCENIC DRIVE  SUITE B,,MODESTO,CA,95350,STANISLAUS
051133,01-JAN-14,31-DEC-14,Settled,2,HEALTH AND LIFE ORGANIZATION  INC.,7275 E SOUTHGATE DRIVE  SUITE 204,,SACRAMENTO,CA,95823,SACRAMENTO
051135,01-JUL-14,30-JUN-15,Settled,2,CHINATOWN SERVICE CENTER,767 N HILL STREET  SUITE 400,,LOS ANGELES,CA,90012,LOS ANGELES
051142,01-JUL-14,30-JUN-15,Settled,1,THE EFFORT,1820 J STREET,,SACRAMENTO,CA,95811,SACRAMENTO
051147,01-APR-14,31-MAR-15,Settled,1,DIVISADERO  CHC,145 N. CLARK ST,,FRESNO,CA,93701,FRESNO
051148,01-APR-14,31-MAR-15,Settled,1,REGIONAL MEDICAL CHC,2505 E DIVISADERO,,FRESNO,CA,93721,FRESNO
051149,01-APR-14,31-MAR-15,Settled,1,ORANGE & BUTLER CHC,1350 SOUTH ORANGE AVE,,FRESNO,CA,93702,FRESNO
051152,01-OCT-12,30-SEP-13,Settled,2,SOUTHLAND HEALTH CENTER,98612 CHAPMAN AVENUE,,GARDEN GROVE,CA,92841-2726,ORANGE
051153,01-JUL-14,30-JUN-15,Settled,1,MACT HEALTH BOARD,1113 HIGHWAY 49,,SAN ANDREAS,CA,95249,CALAVERAS
051154,01-APR-14,31-MAR-15,Settled,1,ELM WOMEN S AND PEDIATRIC CHC,2760 SOUTH ELM AVENUE,,FRESNO,CA,93706,FRESNO
051155,01-APR-14,31-MAR-15,Settled,1,GARLAND CHC,3727 NO FIRST ST STE 106,,FRESNO,CA,93726,FRESNO
051156,01-APR-14,31-MAR-15,Settled,1,ELM CHC,2740 SOUTH ELM AVENUE,,FRESNO,CA,93706,FRESNO
051158,01-JUL-14,30-JUN-15,Settled,,LOS ANGELES CHRISTIAN HEALTH CENTERS,311 WINSTON STREET,,LOS ANGELES,CA,90013,LOS ANGELES
051160,01-OCT-13,30-SEP-14,Settled,11,ANAV TRIBAL HEALTH,9024 SNIKTAW LANE,,FORT JONES,CA,96032,SISKIYOU
051161,01-JUL-10,30-JUN-11,Settled,1,LIFELONG MED. CARE HOWARD DANIEL,9333 MACARTHUR BLVD,,OAKLAND,CA,94605,ALAMEDA
051162,01-APR-14,31-MAR-15,Settled,1,ARROYO VISTA FAMILY HEALTH CENTER,303 SOUTH LOMA DRIVE  SUITE 202,,LOS ANGELES,CA,90017,LOS ANGELES
051163,01-JUL-14,30-JUN-15,Settled,2,UNITED INDIAN HEALTH SERVICES  INC.,1600 WEEOT WAY,,ARCATA,CA,95521,HUMBOLDT
051168,01-JAN-14,31-DEC-14,Settled,1,MCCLOUD HEALTHCARE CLINIC  INC.,116 WEST MINNESOTA AVENUE,,MCCLOUD,CA,96057,SISKIYOU
051170,01-APR-14,31-MAR-15,Settled,1,WEST FRESNO CHC,302 FRESNO STREET  SUITE 101,,FRESNO,CA,93706,FRESNO
051172,01-JUL-14,30-JUN-15,Settled,2,CLINICAS DEL CAMINO REAL,200 SOUTH WELLS ROAD,,VENTURA,CA,93004,VENTURA
051173,01-JUL-11,30-JUN-12,Settled,9,MAGNOLIA FAMILY MEDICAL CENTER,2240 E. GONZALES RD # 100,,OXNARD,CA,93036,VENTURA
051174,01-JUL-11,30-JUN-12,Settled,9,MANDALAY BAY WOMENS & CHILDRENS,2000 OUTLET CENTER DRIVE # 110,,OXNARD,CA,93060,VENTURA
051175,01-JUL-11,30-JUN-12,Settled,9,PIRU FAMILY MEDICAL CLINIC,4061 CENTER STREET,,PIRU,CA,93040,VENTURA
051176,01-JUL-11,30-JUN-12,Settled,9,SIERRA VISTA FAMILY MEDICAL CLINIC,4531 ALAMO STREET,,SIMI VALLEY,CA,93063,VENTURA
051177,01-JUL-11,30-JUN-12,Settled,9,WEST VENTURA MEDICAL CLINIC,133 WEST SANTA CLARA STREET,,VENTURA,CA,93001,VENTURA
051178,01-JUL-11,30-JUN-12,Settled,9,SANTA PAULA WEST,254 W HARVARD BLVD # 8,,SANTA PAULA,CA,93060,VENTURA
051179,01-JUL-11,30-JUN-12,Settled,9,CONEJO VALLEY MEDICAL GROUP,223 E. THOUSAND OAKS B #102,,THOUSAND OAKS,CA,91360,VENTURA
051180,01-JUL-11,30-JUN-12,Settled,9,SANTA PAULA HOSPITAL CLINIC,845 NORTH 10TH STREET # 3,,SANTA PAULA,CA,93060,VENTURA
051181,01-JUL-11,30-JUN-12,Settled,9,SANTA PAULA MEDICAL CLINIC,1334 EAST MAIN STREET,,SANTA PAULA,CA,93060,VENTURA
051182,01-JUL-11,30-JUN-12,Settled,9,JOHN K FLYNN COMMUNITY CLINIC,3100 NORTH RSE AVENUE,,OXNARD,CA,93036,VENTURA
051183,01-JUL-11,30-JUN-12,Settled,9,LAS ISLAS FAMILY MEDICAL CENTER,2400 SOUTH C STREET,,OXNARD,CA,93033,VENTURA
051186,01-JUL-14,30-JUN-15,Settled,9,PEDIATRIC DIAGNOSTIC CENTER,3291 LOMA VISTA RD  BLDG 340  #302,,VENTURA,CA,93003,VENTURA
051187,01-JUL-11,30-JUN-12,Settled,9,ANACAPA SURGICAL ASSOCIATES,3170 LOMA VISTA ROAD,,VENTURA,CA,93003,VENTURA
051188,01-JUL-11,30-JUN-12,Settled,9,MOORPARK FAMILY CLINIC,35 WEST LOST ANGELES AVENUE,,VENTURA,CA,93003,VENTURA
051189,01-JUL-11,30-JUN-12,Settled,9,LAS POSAS FAMILY MEDICAL GROUP,3801 LAS POSAS ROAD # 214,,CAMARILLO,CA,93010,VENTURA
051190,01-APR-14,31-MAR-15,Settled,1,EASTON COMMUNITY HEALTH CENTER,5784 SOUTH ELM AVENUE,,FRESNO,CA,93706,FRESNO
051191,29-SEP-09,30-JUN-10,Settled,4,HEALTH FOR ALL-FREEPORT,2118 MEADOWVIEW ROAD,,SACRAMENTO,CA,95832,SACRAMENTO
051193,29-SEP-09,30-JUN-10,Settled,4,HEALTH FOR ALL-LAS PALMAS,577 LAS PALMAS AVENUE,,SACRAMENTO,CA,95815,SACRAMENTO
051194,01-JUL-14,30-JUN-15,Settled,,HEALTH FOR ALL V STREE,923 V STREET,,SACRAMENTO,CA,95818,SACRAMENTO
051195,01-JUL-13,30-JUN-14,Settled,1,LOS ANGELES CHRISTIAN HEALTH CENTERS,1625 EAST 4TH STREET,,LOS ANGELES,CA,90033,LOS ANGELES
051196,01-JUL-14,30-JUN-15,Settled,1,T.H.E. CLINIC  INC,3834 SOUTH WESTERN AVE,,LOS ANGELES,CA,90062,LOS ANGELES
051197,01-JUL-14,30-JUN-15,Settled,9,MONTEREY COUNTY HEALTH DEPARTMENT,1150 FREMONT BOULEVARD,,SEASIDE,CA,93955,MONTEREY
051801,01-JUL-14,30-JUN-15,Settled,1,WEST OAKLAND HEALTH COUNCIL,700 ADELINE STREET,,OAKLAND,CA,94607,ALAMEDA
051802,01-JUL-14,30-JUN-15,Settled,1,FAMILY HEALTH CENTERS OF SAN DIEGO,3705 MISSION BLVD,,SAN DIEGO,CA,92109-7368,SAN DIEGO
051805,01-JUL-14,30-JUN-15,Settled,1,NORTHEASTERN RURAL HEALTH CLINIC,1850 SPRING RIDGE DR,,SUSANVILLE,CA,96130,LASSEN
051807,01-JUL-14,30-JUN-15,Settled,1,AMPLA HEALTH,520 KENTUCKY STREET,,GRIDLEY,CA,95948,BUTTE
051810,01-JAN-14,31-DEC-14,As Submitted,1,NORTHEAST VALLEY HEALTH CORPORATION,1172 N MACLAY AVENUE,,SAN FERNANDO,CA,91340,LOS ANGELES
051811,01-APR-14,31-MAR-15,Settled,1,ARROYO VISTA FAMILY HEALTH CENTER,6000 NORTH FIGUEROA ST.,,LOS ANGELES,CA,90042,LOS ANGELES
051813,01-JUL-14,30-JUN-15,Settled,1,COMPRECARE HEALTH CENTER,3030 ALUM ROCK,,SAN JOSE,CA,95127,SANTA CLARA
051815,01-JAN-14,31-DEC-14,Settled,1,MISSION NEIGHBORHOOD HEALTH CENTER,240 SHOTWELL STREET,,SAN FRANCISCO,CA,94110,SAN FRANCISCO
051816,01-JUL-14,30-JUN-15,Settled,1,ASIAN HEALTH SERVICES,818 WEBSTER STREET,,OAKLAND,CA,94607,ALAMEDA
051819,01-JAN-14,31-DEC-14,Settled,1,NORTH EAST MEDICAL SERVICES,1520 STOCKTON STREET,,SAN FRANCISCO,CA,94133,SAN FRANCISCO
051821,01-JUL-14,30-JUN-15,Settled,1,LA CLINICA DE LA RAZA,1515 FRUITVALE AVENUE,,OAKLAND,CA,94601,ALAMEDA
051823,01-APR-14,31-MAR-15,Settled,4,SOUTH OF MARKET HEALTH CENTER,229 7TH STREET,,SAN FRANCISCO,CA,94103,SAN FRANCISCO
051824,01-JAN-14,31-DEC-14,Settled,1,CAMARENA HEALTH CENTER,344 E SIXTH STREET,,MADERA,CA,93639,MADERA
051826,01-MAY-14,30-APR-15,Settled,1,ALTAMED MEDICAL GROUP - COMMERCE,5427 EAST WHITTIER BLVD,,LOS ANGELES,CA,90022,LOS ANGELES
051827,01-JUL-11,30-JUN-12,Settled,1,CLINICAS DEL CAMINO REAL-OXNARD,650 META ST,,OXNARD,CA,93030,VENTURA
051828,01-JUL-14,30-JUN-15,Settled,1,COMMUNITY MEDICAL CENTERS  INC.,PO BOX 779,,STOCKTON,CA,95201,SAN JOAQUIN
051835,01-APR-14,31-MAR-15,Settled,1,GOLDEN VALLEY HEALTH CENTERS,200 C STREET,,PATTERSON,CA,95363,STANISLAUS
051838,01-APR-14,31-MAR-15,Settled,1,KERN RIVER HEALTH CENTER,67 EVANS ROAD,,WOFFORD HEIGHTS,CA,93285,KERN
051839,01-APR-14,31-MAR-15,Settled,1,FRAZIER MT. COMMUNITY HEALTH CENTER,704 LEBEC ROAD,,LEBEC,CA,93225,KERN
051840,01-APR-14,31-MAR-15,Settled,1,EAST BAKERSFIELD CHC,815 DR. MLK  JR BLVD.,,BAKERSFIELD,CA,93307,KERN
051841,01-APR-14,31-MAR-15,Settled,1,MCFARLAND COMMUNITY HEALTH CENTER,217 WEST KERN AVENUE,,MCFARLAND,CA,93250,KERN
051842,01-APR-14,31-MAR-15,Settled,1,LAMONT COMMUNITY HEALTH CENTER,8787 HALL ROAD,,LAMONT,CA,93241,KERN
051843,01-APR-14,31-MAR-15,Settled,1,LOST HILLS CHC,21138 PASO ROBLES HWY,,LOST HILLS,CA,93249,KERN
051844,01-JUL-14,30-JUN-15,Settled,1,FAMILY HEALTHCARE NETWORK,305 E CENTER AVENUE,,VISALIA,CA,93291,TULARE
051847,01-JUL-14,30-JUN-15,Settled,1,COMMUNITY HEALTH CENTERS OF THE CENT,150 TEJAS PLACE,,NIPOMO,CA,93444,SAN LUIS OBISPO
051848,01-JAN-14,31-DEC-14,Settled,2,CLINICAS DE SALUD DEL PUEBLO  INC.,900 MAIN STREET,,BRAWLEY,CA,92227,IMPERIAL
051852,01-JAN-14,31-DEC-14,Settled,1,UNITED HEALTH CENTERS SJV-EARLIMART,476 E. WASHINGTON,,EARLIMART,CA,93219,TULARE
051860,01-JUL-14,30-JUN-15,Settled,2,CLINICAS DEL CAMINO REAL INC,200 SOUTH WELLS ROAD,,VENTURA,CA,93004,VENTURA
